Date,Time,Temp ,Spec. Cond (ms/cm),ph,DO ,DO (% Saturation),turbidity ,chlorophyll ,phycocyanin,Battery (V)
1/8/2017,0:30:00,0.31,0.32,7.06,13.99,96.63,3.39,0.75,0.47,12.18
1/8/2017,0:45:00,0.33,0.31,7.06,13.99,96.67,3.25,0.75,0.48,12.19
1/8/2017,1:00:00,0.33,0.32,7.06,13.98,96.61,3.21,0.76,0.48,12.19
1/8/2017,1:15:00,0.33,0.32,7.06,14,96.77,3.24,0.76,0.48,12.19
1/8/2017,1:30:00,0.34,0.32,7.07,13.99,96.69,3.29,0.79,0.49,12.17
1/8/2017,1:45:00,0.35,0.32,7.06,14,96.79,3.27,0.83,0.47,12.18
1/8/2017,2:00:00,0.34,0.32,7.06,13.98,96.65,3.21,0.76,0.49,12.18
1/8/2017,2:15:00,0.35,0.32,7.06,13.99,96.73,3.25,0.77,0.48,12.19
1/8/2017,2:30:00,0.35,0.32,7.06,13.99,96.71,3.26,0.83,0.49,12.19
1/8/2017,2:45:00,0.35,0.33,7.06,14,96.77,3.27,0.76,0.49,12.26
1/8/2017,3:00:00,0.36,0.32,7.06,14.01,96.9,3.24,0.78,0.48,12.26
1/8/2017,3:15:00,0.29,0.33,7.06,14.01,96.68,3.24,0.78,0.48,12.21
1/8/2017,3:30:00,0.25,0.33,7.06,14,96.52,3.3,0.79,0.49,12.19
1/8/2017,3:45:00,0.23,0.33,7.06,13.99,96.4,3.25,0.78,0.49,12.19
1/8/2017,4:00:00,0.21,0.33,7.06,14,96.39,3.19,0.78,0.47,12.17
1/8/2017,4:15:00,0.19,0.33,7.06,14,96.34,3.31,0.76,0.48,12.19
1/8/2017,4:30:00,0.19,0.33,7.06,13.99,96.31,3.09,0.76,0.47,12.18
1/8/2017,4:45:00,0.25,0.33,7.06,13.99,96.45,3.28,0.8,0.49,12.21
1/8/2017,5:00:00,0.27,0.32,7.06,14,96.6,3.25,0.73,0.49,12.18
1/8/2017,5:15:00,0.28,0.32,7.06,13.99,96.55,3.14,0.74,0.49,12.17
1/8/2017,5:30:00,0.29,0.32,7.06,14,96.62,3.15,0.82,0.49,12.18
1/8/2017,5:45:00,0.3,0.32,7.06,14,96.64,3.21,0.74,0.5,12.19
1/8/2017,6:00:00,0.29,0.33,7.06,14,96.62,3.17,0.74,0.5,12.19
1/8/2017,6:15:00,0.3,0.32,7.06,13.99,96.58,3.23,0.76,0.49,12.19
1/8/2017,6:30:00,0.3,0.32,7.06,13.98,96.55,3.16,0.75,0.48,12.19
1/8/2017,6:45:00,0.3,0.32,7.06,13.99,96.58,3.31,0.76,0.49,12.18
1/8/2017,7:00:00,0.31,0.32,7.06,13.99,96.6,3.3,0.76,0.48,12.18
1/8/2017,7:15:00,0.31,0.33,7.05,13.99,96.59,3.13,0.74,0.49,12.16
1/8/2017,7:30:00,0.31,0.32,7.05,14,96.68,3.17,0.75,0.46,12.17
1/8/2017,7:45:00,0.31,0.32,7.05,13.98,96.59,3.19,0.76,0.46,12.17
1/8/2017,8:00:00,0.31,0.32,7.05,13.97,96.47,3.23,0.73,0.47,12.27
1/8/2017,8:15:00,0.3,0.32,7.05,13.98,96.53,3.25,0.75,0.5,12.26
1/8/2017,8:30:00,0.3,0.32,7.05,13.98,96.56,3.17,0.76,0.49,12.19
1/8/2017,8:45:00,0.31,0.32,7.05,13.98,96.55,3.16,0.77,0.48,12.2
1/8/2017,9:00:00,0.3,0.32,7.05,13.99,96.61,3.18,0.75,0.49,12.21
1/8/2017,9:15:00,0.3,0.31,7.05,13.99,96.57,3.18,0.77,0.47,12.17
1/8/2017,9:30:00,0.31,0.31,7.04,13.99,96.58,3.18,0.79,0.49,12.19
1/8/2017,9:45:00,0.31,0.32,7.05,13.98,96.56,3.12,0.76,0.49,12.19
1/8/2017,10:00:00,0.3,0.31,7.05,13.98,96.51,3.21,0.78,0.47,12.27
1/8/2017,10:15:00,0.31,0.31,7.04,13.98,96.56,3.16,0.77,0.47,12.19
1/8/2017,10:30:00,0.31,0.31,7.05,13.98,96.55,3.2,0.81,0.47,12.19
1/8/2017,10:45:00,0.32,0.31,7.05,13.98,96.58,3.18,0.81,0.5,12.19
1/8/2017,11:00:00,0.32,0.32,7.04,14,96.71,3.09,0.78,0.48,12.19
1/8/2017,11:15:00,0.32,0.32,7.05,13.99,96.66,3.14,0.76,0.47,12.18
1/8/2017,11:30:00,0.33,0.32,7.05,14,96.77,3.22,0.76,0.48,12.17
1/8/2017,11:45:00,0.34,0.32,7.04,14,96.78,3.11,0.75,0.47,12.18
1/8/2017,12:00:00,0.34,0.31,7.05,13.99,96.71,3.19,0.73,0.49,12.19
1/8/2017,12:15:00,0.34,0.32,7.05,14.01,96.86,3.14,0.93,0.47,12.18
1/8/2017,12:30:00,0.31,0.31,7.03,14.01,96.78,3.11,0.78,0.49,12.18
1/8/2017,12:45:00,0.27,0.32,7.04,14,96.56,3.14,0.74,0.47,12.22
1/8/2017,13:00:00,0.25,0.32,7.04,14.01,96.56,3.15,0.78,0.49,12.19
1/8/2017,13:15:00,0.23,0.31,7.04,14.01,96.51,3.08,0.75,0.48,12.19
1/8/2017,13:30:00,0.22,0.31,7.04,14,96.43,3.1,0.76,0.49,12.19
1/8/2017,13:45:00,0.21,0.32,7.04,14.02,96.54,3.21,0.79,0.5,12.18
1/8/2017,14:00:00,0.2,0.32,7.04,14,96.43,3.19,0.76,0.48,12.18
1/8/2017,14:15:00,0.27,0.31,7.03,14.01,96.64,3.21,0.74,0.47,12.19
1/8/2017,14:30:00,0.32,0.31,7.04,14.01,96.76,3.13,0.76,0.48,12.2
1/8/2017,14:45:00,0.35,0.32,7.04,14.02,96.94,3.25,0.72,0.47,12.17
1/8/2017,15:00:00,0.32,0.32,7.04,14.03,96.94,3.1,0.73,0.47,12.18
1/8/2017,15:15:00,0.31,0.31,7.04,14.03,96.9,3.11,0.71,0.48,12.19
1/8/2017,15:30:00,0.32,0.32,7.04,14.03,96.93,3.09,0.76,0.47,12.28
1/8/2017,15:45:00,0.33,0.32,7.04,14.03,96.95,3.11,0.72,0.48,12.21
1/8/2017,16:00:00,0.31,0.32,7.04,14.04,96.97,3.19,0.74,0.48,12.19
1/8/2017,16:15:00,0.31,0.32,7.04,14.05,97.01,3.11,0.77,0.49,12.24
1/8/2017,16:30:00,0.3,0.32,7.04,14.05,97,3.11,0.75,0.48,12.19
1/8/2017,16:45:00,0.3,0.32,7.04,14.06,97.06,3.1,0.73,0.47,12.19
1/8/2017,17:00:00,0.29,0.32,7.04,14.03,96.84,3.16,0.75,0.47,12.18
1/8/2017,17:15:00,0.26,0.32,7.04,14.06,96.99,3.01,0.75,0.47,12.19
1/8/2017,17:30:00,0.25,0.32,7.03,14.05,96.84,3.06,0.74,0.48,12.19
1/8/2017,17:45:00,0.3,0.32,7.03,14.05,96.98,3.11,0.75,0.48,12.19
1/8/2017,18:00:00,0.31,0.32,7.04,14.05,97.04,3.13,0.74,0.48,12.18
1/8/2017,18:15:00,0.33,0.32,7.03,14.06,97.16,3.07,0.8,0.47,12.19
1/8/2017,18:30:00,0.34,0.32,7.04,14.06,97.18,3.12,0.74,0.47,12.19
1/8/2017,18:45:00,0.35,0.32,7.04,14.07,97.25,3.05,0.77,0.49,12.21
1/8/2017,19:00:00,0.35,0.32,7.04,14.07,97.3,3.12,0.74,0.48,12.22
1/8/2017,19:15:00,0.36,0.32,7.04,14.07,97.29,3.08,0.72,0.49,12.18
1/8/2017,19:30:00,0.36,0.31,7.03,14.06,97.27,3.1,0.79,0.48,12.19
1/8/2017,19:45:00,0.36,0.32,7.03,14.07,97.31,3.04,0.77,0.5,12.18
1/8/2017,20:00:00,0.34,0.32,7.03,14.07,97.24,3.06,0.76,0.49,12.22
1/8/2017,20:15:00,0.36,0.31,7.03,14.07,97.3,3.08,0.76,0.49,12.21
1/8/2017,20:30:00,0.35,0.31,7.03,14.07,97.3,3.07,0.72,0.48,12.23
1/8/2017,20:45:00,0.35,0.31,7.03,14.08,97.38,3.13,0.74,0.5,12.18
1/8/2017,21:00:00,0.36,0.31,7.03,14.07,97.32,3.07,0.74,0.48,12.19
1/8/2017,21:15:00,0.36,0.31,7.03,14.08,97.35,3.14,0.76,0.49,12.21
1/8/2017,21:30:00,0.35,0.31,7.03,14.09,97.41,3.09,0.72,0.49,12.18
1/8/2017,21:45:00,0.36,0.31,7.03,14.09,97.44,3.02,0.74,0.46,12.19
1/8/2017,22:00:00,0.34,0.31,7.03,14.1,97.44,3.19,0.8,0.47,12.18
1/8/2017,22:15:00,0.34,0.31,7.03,14.09,97.39,3.02,0.76,0.48,12.22
1/8/2017,22:30:00,0.34,0.31,7.03,14.09,97.43,3.07,0.74,0.47,12.19
1/8/2017,22:45:00,0.34,0.31,7.03,14.1,97.48,3.02,0.7,0.48,12.22
1/8/2017,23:00:00,0.34,0.31,7.03,14.11,97.52,3.06,0.74,0.48,12.28
1/8/2017,23:15:00,0.35,0.31,7.03,14.12,97.58,3.16,0.75,0.48,12.21
1/8/2017,23:30:00,0.34,0.31,7.03,14.12,97.58,2.97,0.77,0.49,12.23
1/8/2017,23:45:00,0.34,0.31,7.03,14.11,97.56,2.99,0.74,0.47,12.19
1/9/2017,0:00:00,0.34,0.31,7.03,14.12,97.61,3.22,0.75,0.49,12.19
1/9/2017,0:15:00,0.33,0.31,7.03,14.12,97.57,3.06,0.79,0.49,12.21
1/9/2017,0:30:00,0.33,0.31,7.03,14.13,97.63,3.06,0.78,0.49,12.29
1/9/2017,0:45:00,0.33,0.31,7.03,14.12,97.57,3.04,0.8,0.51,12.19
1/9/2017,1:00:00,0.32,0.31,7.02,14.12,97.58,2.96,0.76,0.49,12.32
1/9/2017,1:15:00,0.32,0.31,7.03,14.13,97.65,2.96,0.78,0.49,12.19
1/9/2017,1:30:00,0.32,0.32,7.02,14.12,97.54,3.09,0.77,0.48,12.22
1/9/2017,1:45:00,0.32,0.32,7.03,14.14,97.64,2.99,0.75,0.47,12.19
1/9/2017,2:00:00,0.31,0.32,7.02,14.15,97.71,3.09,0.81,0.5,12.28
1/9/2017,2:15:00,0.31,0.32,7.03,14.15,97.7,3.03,0.78,0.48,12.24
1/9/2017,2:30:00,0.3,0.32,7.03,14.15,97.68,3.05,0.74,0.47,12.19
1/9/2017,2:45:00,0.3,0.32,7.03,14.14,97.61,3.01,0.75,0.49,12.22
1/9/2017,3:00:00,0.3,0.32,7.03,14.16,97.76,3.07,0.75,0.49,12.24
1/9/2017,3:15:00,0.3,0.31,7.03,14.15,97.69,3.14,0.76,0.45,12.19
1/9/2017,3:30:00,0.29,0.31,7.02,14.16,97.74,3.12,0.81,0.47,12.19
1/9/2017,3:45:00,0.29,0.31,7.02,14.17,97.76,2.93,0.75,0.48,12.23
1/9/2017,4:00:00,0.29,0.31,7.02,14.16,97.71,2.95,0.78,0.46,12.19
1/9/2017,4:15:00,0.28,0.31,7.03,14.16,97.68,3.02,0.8,0.49,12.19
1/9/2017,4:30:00,0.28,0.31,7.02,14.17,97.78,3.09,0.77,0.48,12.21
1/9/2017,4:45:00,0.28,0.31,7.02,14.16,97.68,2.99,0.76,0.49,12.22
1/9/2017,5:00:00,0.27,0.31,7.02,14.17,97.77,3.13,0.79,0.48,12.19
1/9/2017,5:15:00,0.27,0.31,7.01,14.15,97.65,2.96,0.76,0.48,12.23
1/9/2017,5:30:00,0.27,0.31,7.02,14.16,97.69,3.08,0.75,0.48,12.25
